year,driver_num,driver_id,circuit,lap,position,gap_ahead,net_gain
2021,9,mazepin,monza,25.0,18.0,348.15027777776777,51.91777777776781
2021,9,mazepin,monza,26.0,16.0,550.8363888888916,184.79805555555816
2021,9,mazepin,monza,27.0,16.0,385.0630555555599,-167.6766666666624
2021,9,mazepin,monza,28.0,16.0,13.079722222215423,-357.832222222229
2021,9,mazepin,monza,29.0,16.0,100.91416666666828,91.30194444444606
2021,9,mazepin,monza,30.0,16.0,33.01388888888505,-105.3091666666705
2021,9,mazepin,monza,31.0,16.0,31.731944444442888,-1.2066666666682266
2021,9,mazepin,monza,32.0,15.0,231.36805555555293,192.99944444444182
2021,9,mazepin,monza,33.0,15.0,266.3555555555531,29.987777777775364
2021,9,mazepin,monza,34.0,15.0,321.35194444444915,42.48944444444908
2021,9,mazepin,monza,35.0,15.0,685.6041666666597,352.54111111110416
2021,9,mazepin,monza,36.0,15.0,794.7861111111033,120.84472222221427
2021,9,mazepin,monza,37.0,15.0,866.1516666666739,81.57333333334054
2021,9,mazepin,monza,38.0,15.0,888.6116666666676,52.00500000000102
2021,9,mazepin,monza,39.0,16.0,757.3441666666722,-98.53805555555016
2021,9,mazepin,monza,40.0,16.0,2167.809722222226,1419.8383333333372
2021,9,mazepin,monza,41.0,16.0,2179.4694444444403,19.823888888885904
2021,9,mazepin,monza,42.0,,3306.6030555555617,1152.1936111111181
2021,44,hamilton,monza,1.0,5.0,219.96805555555875,219.96805555555875
2021,44,hamilton,monza,2.0,4.0,135.01555555555387,-75.2011111111128
2021,44,hamilton,monza,3.0,4.0,104.43805555555264,-32.07888888889181
2021,44,hamilton,monza,4.0,4.0,75.93472222222317,-41.6161111111102
2021,44,hamilton,monza,5.0,4.0,44.834444444453766,-29.336388888879554
2021,44,hamilton,monza,6.0,4.0,65.69722222221299,16.814999999990768
2021,44,hamilton,monza,7.0,4.0,70.26166666667086,-1.7299999999957976
2021,44,hamilton,monza,8.0,4.0,73.40388888888901,-4.360555555555436
2021,44,hamilton,monza,9.0,4.0,69.50805555555598,-3.54611111111069
2021,44,hamilton,monza,10.0,4.0,60.74333333333652,-16.24972222221902
2021,44,hamilton,monza,11.0,4.0,32.05000000000382,-27.458333333329506
2021,44,hamilton,monza,12.0,4.0,39.33166666666148,5.696111111105921
2021,44,hamilton,monza,13.0,4.0,49.260555555552855,7.931111111108422
2021,44,hamilton,monza,14.0,4.0,79.86027777777599,27.87361111110934
2021,44,hamilton,monza,15.0,4.0,83.0991666666705,0.9494444444482895
2021,44,hamilton,monza,16.0,4.0,87.6172222222267,-1.541944444439963
2021,44,hamilton,monza,17.0,4.0,104.61916666666184,7.85194444443961
2021,44,hamilton,monza,18.0,4.0,81.71444444444296,-23.782777777779216
2021,44,hamilton,monza,19.0,4.0,100.48694444444664,10.816388888891083
2021,44,hamilton,monza,20.0,4.0,95.47000000000116,-11.606388888887722
2021,44,hamilton,monza,21.0,4.0,77.5408333333371,-24.46416666666289
2021,44,hamilton,monza,22.0,4.0,25.9183333333267,-58.13194444445108
2021,44,hamilton,monza,23.0,3.0,20.7527777777741,-44.491666666670326
2021,44,hamilton,monza,24.0,1.0,0.7594444444450801,-55.625555555554925
2021,44,hamilton,monza,25.0,1.0,,
2021,33,max_verstappen,monza,1.0,3.0,124.20194444444587,124.20194444444587
2021,33,max_verstappen,monza,2.0,2.0,109.75555555555547,-1.525555555555627
2021,33,max_verstappen,monza,3.0,2.0,75.78083333332415,-33.59583333334251
2021,33,max_verstappen,monza,4.0,2.0,65.4422222222247,1.4511111111136117
2021,33,max_verstappen,monza,5.0,2.0,63.98222222221557,-7.345000000006678
2021,33,max_verstappen,monza,6.0,2.0,62.711666666660676,-5.50750000000599
2021,33,max_verstappen,monza,7.0,2.0,111.31749999999556,49.94388888888445
2021,33,max_verstappen,monza,8.0,2.0,79.57777777777483,-42.37416666666958
2021,33,max_verstappen,monza,9.0,2.0,83.58666666666977,2.2919444444475516
2021,33,max_verstappen,monza,10.0,2.0,62.522500000002765,-27.470833333330546
2021,33,max_verstappen,monza,11.0,2.0,80.90638888889134,10.985277777780226
2021,33,max_verstappen,monza,12.0,2.0,83.5036111111167,1.1711111111167156
2021,33,max_verstappen,monza,13.0,2.0,76.85194444445096,-9.1208333333268
2021,33,max_verstappen,monza,14.0,2.0,102.64333333333525,22.251666666668584
2021,33,max_verstappen,monza,15.0,2.0,69.15638888889134,-38.198611111108676
2021,33,max_verstappen,monza,16.0,2.0,76.186388888892,0.8013888888920064
2021,33,max_verstappen,monza,17.0,2.0,95.17805555555242,13.166944444441313
2021,33,max_verstappen,monza,18.0,2.0,80.96250000000327,-20.139999999996704
2021,33,max_verstappen,monza,19.0,2.0,86.04194444445056,-2.020277777771639
2021,33,max_verstappen,monza,20.0,2.0,87.93250000000626,0.5325000000062516
2021,33,max_verstappen,monza,21.0,2.0,138.7786111111127,45.95527777777936
2021,33,max_verstappen,monza,22.0,1.0,6.993055555548381,-118.76805555556271
2021,33,max_verstappen,monza,23.0,2.0,15.61694444445493,15.466666666668061
2021,33,max_verstappen,monza,24.0,9.0,250.72805555555806,241.06194444444694
2021,33,max_verstappen,monza,25.0,8.0,81.0366666666605,-187.98361111111728
2021,33,max_verstappen,monza,26.0,,21.298055555555152,-50.16250000000042
2021,10,gasly,monza,1.0,19.0,219.978333333328,219.64499999999467
2021,10,gasly,monza,2.0,18.0,15.972222222222626,-65.93388888888849
2021,10,gasly,monza,3.0,18.0,1240.0491666666612,1231.8749999999945
2021,22,tsunoda,monza,1.0,,4146.668611111113,4146.33527777778
2022,1,max_verstappen,monza,1.0,4.0,1.5208333333293922,1.5208333333293922
2022,1,max_verstappen,monza,2.0,3.0,98.51111111111277,93.190833333335
2022,1,max_verstappen,monza,3.0,3.0,77.70583333333525,-16.071944444442494
2022,1,max_verstappen,monza,4.0,3.0,41.427499999996144,-29.817777777781615
2022,1,max_verstappen,monza,5.0,2.0,191.6313888888899,151.67055555555655
2022,1,max_verstappen,monza,6.0,2.0,194.438611111118,15.21833333334024
2022,1,max_verstappen,monza,7.0,2.0,178.29555555555362,-9.360000000001975
2022,1,max_verstappen,monza,8.0,2.0,157.59722222222717,-15.255277777772818
2022,1,max_verstappen,monza,9.0,2.0,131.14111111111197,-26.93611111111028
2022,1,max_verstappen,monza,10.0,2.0,120.21527777777737,-18.87694444444486
2022,1,max_verstappen,monza,11.0,2.0,121.93166666665911,9.298333333325758
2022,1,max_verstappen,monza,12.0,1.0,16.495000000007167,-100.34694444443731
2022,1,max_verstappen,monza,13.0,1.0,,
2022,1,max_verstappen,monza,14.0,1.0,,
2022,1,max_verstappen,monza,15.0,1.0,,
2022,1,max_verstappen,monza,16.0,1.0,,
2022,1,max_verstappen,monza,17.0,1.0,,
2022,1,max_verstappen,monza,18.0,1.0,,
2022,1,max_verstappen,monza,19.0,1.0,,
2022,1,max_verstappen,monza,20.0,1.0,,
2022,1,max_verstappen,monza,21.0,1.0,,
2022,1,max_verstappen,monza,22.0,1.0,,
2022,1,max_verstappen,monza,23.0,1.0,,
2022,1,max_verstappen,monza,24.0,1.0,,
2022,1,max_verstappen,monza,25.0,1.0,,
2022,1,max_verstappen,monza,26.0,2.0,847.9719444444481,837.6863888888926
2022,1,max_verstappen,monza,27.0,2.0,809.4658333333282,-23.430277777782976
2022,1,max_verstappen,monza,28.0,2.0,756.172499999997,-41.78972222222524
2022,1,max_verstappen,monza,29.0,2.0,705.4894444444417,-54.47333333333586
2022,1,max_verstappen,monza,30.0,2.0,642.4305555555629,-64.04861111110358
2022,1,max_verstappen,monza,31.0,2.0,588.5194444444451,-47.06666666666581
2022,1,max_verstappen,monza,32.0,2.0,475.5472222222197,-97.71000000000254
2022,1,max_verstappen,monza,33.0,2.0,12.667222222222335,-467.8222222222222
2022,1,max_verstappen,monza,34.0,1.0,,
2022,1,max_verstappen,monza,35.0,1.0,,
2022,1,max_verstappen,monza,36.0,1.0,,
2022,1,max_verstappen,monza,37.0,1.0,,
2022,1,max_verstappen,monza,38.0,1.0,,
2022,1,max_verstappen,monza,39.0,1.0,,
2022,1,max_verstappen,monza,40.0,1.0,,
2022,1,max_verstappen,monza,41.0,1.0,,
2022,1,max_verstappen,monza,42.0,1.0,,
2022,1,max_verstappen,monza,43.0,1.0,,
2022,1,max_verstappen,monza,44.0,1.0,,
2022,1,max_verstappen,monza,45.0,1.0,,
2022,1,max_verstappen,monza,46.0,1.0,,
2022,1,max_verstappen,monza,47.0,1.0,,
2022,1,max_verstappen,monza,48.0,1.0,,
2022,1,max_verstappen,monza,49.0,1.0,85.84361111110684,75.79944444444017
2022,1,max_verstappen,monza,50.0,1.0,,
2022,1,max_verstappen,monza,51.0,1.0,,
2022,1,max_verstappen,monza,52.0,1.0,,
2022,1,max_verstappen,monza,53.0,1.0,,
2022,16,leclerc,monza,1.0,1.0,3.552777777778033,3.552777777778033
2022,16,leclerc,monza,2.0,1.0,,
2022,16,leclerc,monza,3.0,1.0,,
2022,16,leclerc,monza,4.0,1.0,,
2022,16,leclerc,monza,5.0,1.0,,
2022,16,leclerc,monza,6.0,1.0,,
2022,16,leclerc,monza,7.0,1.0,,
2022,16,leclerc,monza,8.0,1.0,,
2022,16,leclerc,monza,9.0,1.0,,
2022,16,leclerc,monza,10.0,1.0,,
2022,16,leclerc,monza,11.0,1.0,,
2022,16,leclerc,monza,12.0,2.0,2.9272222222143682,0.0
2022,16,leclerc,monza,13.0,3.0,893.2844444444427,843.005277777776
2022,16,leclerc,monza,14.0,3.0,896.3433333333351,12.141388888890674
2022,16,leclerc,monza,15.0,3.0,882.668611111113,39.08666666666886
2022,16,leclerc,monza,16.0,3.0,855.8080555555525,5.074166666663814
2022,16,leclerc,monza,17.0,3.0,796.8255555555525,-28.464166666669826
2022,16,leclerc,monza,18.0,3.0,705.104999999995,-62.586666666671704
2022,16,leclerc,monza,19.0,3.0,642.7966666666698,-65.62249999999688
2022,16,leclerc,monza,20.0,3.0,545.663055555553,-91.70666666666921
2022,16,leclerc,monza,21.0,3.0,475.5780555555575,-75.97083333333137
2022,16,leclerc,monza,22.0,3.0,359.73333333333267,-99.8402777777784
2022,16,leclerc,monza,23.0,2.0,962.861666666663,599.2694444444408
2022,16,leclerc,monza,24.0,2.0,949.9702777777848,28.899444444451092
2022,16,leclerc,monza,25.0,2.0,84.18194444444453,-834.6827777777779
2022,16,leclerc,monza,26.0,1.0,13.414444444444442,-39.05555555555551
2022,16,leclerc,monza,27.0,1.0,,
2022,16,leclerc,monza,28.0,1.0,,
2022,16,leclerc,monza,29.0,1.0,,
2022,16,leclerc,monza,30.0,1.0,,
2022,16,leclerc,monza,31.0,1.0,,
2022,16,leclerc,monza,32.0,1.0,,
2022,16,leclerc,monza,33.0,1.0,,
2022,16,leclerc,monza,34.0,2.0,916.0291666666617,914.8227777777728
2022,16,leclerc,monza,35.0,2.0,1232.160833333337,29.65416666667079
2022,16,leclerc,monza,36.0,2.0,1240.7330555555582,7.655000000002474
2022,16,leclerc,monza,37.0,2.0,1227.3819444444407,-8.17805555555924
2022,16,leclerc,monza,38.0,2.0,1194.6786111111178,-16.72333333332699
2022,16,leclerc,monza,39.0,2.0,1173.4827777777764,-12.86666666666747
2022,16,leclerc,monza,40.0,2.0,1167.7722222222228,11.217222222222745
2022,16,leclerc,monza,41.0,2.0,1116.3213888888858,-30.116944444446972
2022,16,leclerc,monza,42.0,2.0,1096.484166666669,-2.978888888886104
2022,16,leclerc,monza,43.0,2.0,1080.2980555555496,-5.037222222228138
2022,16,leclerc,monza,44.0,2.0,1069.038611111112,12.691944444445426
2022,16,leclerc,monza,45.0,2.0,1084.7472222222204,42.66777777777611
2022,16,leclerc,monza,46.0,2.0,1061.0097222222148,12.143055555548472
2022,16,leclerc,monza,47.0,2.0,1084.1105555555514,65.91777777777361
2022,16,leclerc,monza,48.0,2.0,424.0583333333425,-614.4333333333243
2022,16,leclerc,monza,49.0,2.0,1123.7086111111112,658.0686111111112
2022,16,leclerc,monza,50.0,2.0,1010.7400000000025,-91.29638888888667
2022,16,leclerc,monza,51.0,2.0,116.82472222220804,-827.9650000000146
2022,16,leclerc,monza,52.0,2.0,116.67277777777599,9.394444444442684
2022,16,leclerc,monza,53.0,2.0,166.29638888888985,68.4119444444454
2022,63,russell,monza,1.0,2.0,126.03055555555784,125.97500000000228
2022,63,russell,monza,2.0,2.0,129.76444444444041,13.211388888884827
2022,63,russell,monza,3.0,2.0,146.4649999999965,12.795555555552028
2022,63,russell,monza,4.0,2.0,168.22222222221808,27.38083333332918
2022,63,russell,monza,5.0,3.0,65.53500000000076,-105.54722222222145
2022,63,russell,monza,6.0,3.0,88.66638888888156,11.567499999992691
2022,63,russell,monza,7.0,3.0,160.5361111111115,74.02944444444483
2022,63,russell,monza,8.0,3.0,219.14638888888385,48.04333333332829
2022,63,russell,monza,9.0,3.0,273.416388888887,45.13111111110925
2022,63,russell,monza,10.0,3.0,285.0188888888879,9.320833333332303
2022,63,russell,monza,11.0,3.0,346.09250000000793,51.75916666667456
2022,63,russell,monza,12.0,3.0,358.1138888888845,2.1983333333290034
2022,63,russell,monza,13.0,2.0,424.1005555555612,35.87166666667241
2022,63,russell,monza,14.0,2.0,488.6447222222232,53.98444444444539
2022,63,russell,monza,15.0,2.0,542.0183333333352,47.752777777779784
2022,63,russell,monza,16.0,2.0,583.5650000000014,44.056111111112614
2022,63,russell,monza,17.0,2.0,605.105277777775,22.904444444441538
2022,63,russell,monza,18.0,2.0,649.1758333333291,33.79472222221807
2022,63,russell,monza,19.0,2.0,707.2991666666694,55.99611111111392
2022,63,russell,monza,20.0,2.0,781.1241666666692,73.88416666666922
2022,63,russell,monza,21.0,2.0,825.8813888888926,66.28361111111485
2022,63,russell,monza,22.0,2.0,868.9527777777794,72.1405555555574
2022,63,russell,monza,23.0,3.0,57.892777777775336,-778.594166666669
2022,63,russell,monza,24.0,4.0,609.2069444444523,473.74444444445237
2022,63,russell,monza,25.0,4.0,529.0641666666725,-122.84333333332745
2022,63,russell,monza,26.0,4.0,445.9024999999947,-113.07611111111646
2022,63,russell,monza,27.0,4.0,348.7988888888949,-107.20749999999401
2022,63,russell,monza,28.0,4.0,290.19777777777836,-78.19972222222168
2022,63,russell,monza,29.0,4.0,209.73500000000058,-80.24277777777718
2022,63,russell,monza,30.0,3.0,1084.288611111111,869.8391666666666
2022,63,russell,monza,31.0,3.0,1154.0263888888903,71.9905555555572
2022,63,russell,monza,32.0,3.0,1227.7561111111154,68.05111111111546
2022,63,russell,monza,33.0,3.0,374.96611111111633,-851.2297222222173
2022,63,russell,monza,34.0,3.0,242.9919444444422,-107.2680555555578
2022,63,russell,monza,35.0,3.0,262.8086111111088,49.7127777777755
2022,63,russell,monza,36.0,3.0,347.86444444444624,91.89194444444624
2022,63,russell,monza,37.0,3.0,470.1741666666676,123.21833333333416
2022,63,russell,monza,38.0,3.0,590.7549999999901,110.17805555554554
2022,63,russell,monza,39.0,3.0,699.5869444444452,103.10194444444505
2022,63,russell,monza,40.0,3.0,736.9777777777872,29.78750000000946
2022,63,russell,monza,41.0,3.0,821.0847222222228,71.37250000000074
2022,63,russell,monza,42.0,3.0,871.7344444444425,61.41555555555385
2022,63,russell,monza,43.0,3.0,888.3861111111164,60.27805555556108
2022,63,russell,monza,44.0,3.0,919.8011111111109,74.19361111111073
2022,63,russell,monza,45.0,3.0,945.1816666666655,68.5605555555544
2022,63,russell,monza,46.0,3.0,972.4761111111175,69.67583333333982
2022,63,russell,monza,47.0,3.0,1122.758055555556,171.54250000000013
2022,63,russell,monza,48.0,3.0,2021.6263888888889,894.0077777777778
2022,63,russell,monza,49.0,3.0,3260.935833333345,1201.6552777777893
2022,63,russell,monza,50.0,3.0,4396.839166666659,1134.1744444444353
2022,63,russell,monza,51.0,3.0,2407.871111111117,-1982.297499999997
2022,63,russell,monza,52.0,3.0,346.30472222222124,-2030.73277777778
2022,63,russell,monza,53.0,3.0,87.186944444451,-217.1013888888823
2022,55,sainz,monza,1.0,16.0,12.718333333334158,12.718333333334158
2022,55,sainz,monza,2.0,14.0,81.56416666666883,63.52972222222438
2022,55,sainz,monza,3.0,14.0,27.400277777775045,-51.17166666666941
2022,55,sainz,monza,4.0,13.0,13.213055555554092,-4.873888888890363
2022,55,sainz,monza,5.0,11.0,31.76638888888283,12.609999999993946
2022,55,sainz,monza,6.0,10.0,101.0058333333327,66.66805555555491
2022,55,sainz,monza,7.0,10.0,35.15166666666573,-65.72055555555653
2022,55,sainz,monza,8.0,9.0,14.299722222224773,-12.492222222219674
2022,55,sainz,monza,9.0,8.0,16.32388888888363,2.0283333333280495
2022,55,sainz,monza,10.0,7.0,36.3027777777761,19.96083333333165
2022,55,sainz,monza,11.0,6.0,35.92972222222215,-1.086944444444498
2022,55,sainz,monza,12.0,5.0,81.04277777777952,47.666111111112826
2022,55,sainz,monza,13.0,4.0,240.40805555555198,152.51388888888533
2022,55,sainz,monza,14.0,4.0,346.76722222221815,152.11638888888484
2022,55,sainz,monza,15.0,4.0,435.38527777777654,101.31388888888762
2022,55,sainz,monza,16.0,4.0,521.6397222222276,107.16694444444977
2022,55,sainz,monza,17.0,4.0,617.8297222222218,98.87388888888847
2022,55,sainz,monza,18.0,4.0,763.873055555554,143.3694444444427
2022,55,sainz,monza,19.0,4.0,862.293333333334,101.94305555555638
2022,55,sainz,monza,20.0,4.0,911.046944444447,100.95194444444724
2022,55,sainz,monza,21.0,4.0,932.1774999999961,95.64972222221854
2022,55,sainz,monza,22.0,4.0,972.5852777777836,107.53694444445046
2022,55,sainz,monza,23.0,4.0,192.3000000000011,-700.4113888888876
2022,55,sainz,monza,24.0,3.0,1036.091944444438,888.6361111111046
2022,55,sainz,monza,25.0,3.0,702.1988888888909,-291.05555555555327
2022,55,sainz,monza,26.0,3.0,789.2463888888924,72.82722222222571
2022,55,sainz,monza,27.0,3.0,902.3483333333334,146.73694444444436
2022,55,sainz,monza,28.0,3.0,925.5144444444513,82.63305555556246
2022,55,sainz,monza,29.0,3.0,970.6658333333371,81.56527777778149
2022,55,sainz,monza,30.0,4.0,237.52805555555642,-680.319722222221
2022,55,sainz,monza,31.0,7.0,63.41722222222688,-208.64416666666193
2022,55,sainz,monza,32.0,7.0,57.32583333333514,-69.12583333333157
2022,55,sainz,monza,33.0,5.0,747.7122222222188,679.7922222222187
2022,55,sainz,monza,34.0,5.0,600.3294444444473,-152.93694444444145
2022,55,sainz,monza,35.0,5.0,11.176944444440778,-601.2316666666703
2022,55,sainz,monza,36.0,4.0,1130.8352777777754,-11.579444444446608
2022,55,sainz,monza,37.0,4.0,1100.012499999999,-1.8941666666673882
2022,55,sainz,monza,38.0,4.0,1039.4641666666766,-11.649999999989632
2022,55,sainz,monza,39.0,4.0,1003.1841666666733,5.100000000006503
2022,55,sainz,monza,40.0,4.0,990.67638888888,40.28249999999116
2022,55,sainz,monza,41.0,4.0,979.2597222222203,44.714722222220416
2022,55,sainz,monza,42.0,4.0,947.5480555555605,57.086388888894135
2022,55,sainz,monza,43.0,4.0,923.975277777773,35.24416666666184
2022,55,sainz,monza,44.0,4.0,890.529722222228,26.805555555561114
2022,55,sainz,monza,45.0,4.0,801.231388888893,-25.725555555551296
2022,55,sainz,monza,46.0,4.0,676.0027777777759,-98.86250000000166
2022,55,sainz,monza,47.0,4.0,116.31388888888341,-572.0219444444504
2022,55,sainz,monza,48.0,4.0,70.27749999999833,-42.48361111111278
2022,55,sainz,monza,49.0,4.0,78.82638888889414,-7.956944444439188
2022,55,sainz,monza,50.0,4.0,89.57388888889272,-25.87222222221837
2022,55,sainz,monza,51.0,4.0,83.88777777777887,-21.024166666665565
2022,55,sainz,monza,52.0,4.0,119.211388888888,29.486111111110205
2022,55,sainz,monza,53.0,4.0,89.53222222221211,-34.10916666667677
2022,44,hamilton,monza,1.0,19.0,33.80805555555253,33.75249999999697
2022,44,hamilton,monza,2.0,18.0,64.56138888888654,44.76749999999765
2022,44,hamilton,monza,3.0,18.0,34.077500000002146,-30.768611111108953
2022,44,hamilton,monza,4.0,18.0,19.210000000000036,-10.774444444444413
2022,44,hamilton,monza,5.0,18.0,52.40305555555187,26.633888888885203
2022,44,hamilton,monza,6.0,18.0,36.8299999999972,-4.1786111111139235
2022,44,hamilton,monza,7.0,17.0,8.503055555554965,-29.530555555556163
2022,44,hamilton,monza,8.0,16.0,42.75361111110578,32.12027777777245
2022,44,hamilton,monza,9.0,15.0,36.63472222222026,15.908333333331377
2022,44,hamilton,monza,10.0,15.0,44.684722222219534,8.659999999997318
2022,44,hamilton,monza,11.0,13.0,116.15166666666573,72.4844444444435
2022,44,hamilton,monza,12.0,13.0,142.59638888889185,13.793055555558567
2022,44,hamilton,monza,13.0,13.0,88.2922222222287,-51.87361111110462
2022,44,hamilton,monza,14.0,13.0,42.53694444444045,-61.28111111111508
2022,44,hamilton,monza,15.0,13.0,25.526111111109458,-27.27111111111276
2022,44,hamilton,monza,16.0,12.0,19.87749999999687,-11.365000000003125
2022,44,hamilton,monza,17.0,11.0,337.6577777777793,316.6327777777793
2022,44,hamilton,monza,18.0,10.0,41.77194444444649,-299.1088888888869
2022,44,hamilton,monza,19.0,8.0,48.436944444441906,32.187499999997456
2022,44,hamilton,monza,20.0,7.0,296.507499999997,279.78305555555255
2022,44,hamilton,monza,21.0,7.0,203.62527777777177,-97.90416666667267
2022,44,hamilton,monza,22.0,7.0,123.50111111110436,-93.02583333334002
2022,44,hamilton,monza,23.0,7.0,45.53638888889327,-85.20361111110674
2022,44,hamilton,monza,24.0,7.0,54.02777777777919,12.800555555556976
2022,44,hamilton,monza,25.0,7.0,62.41444444444187,0.4027777777752135
2022,44,hamilton,monza,26.0,7.0,32.580277777776246,-30.57583333333487
2022,44,hamilton,monza,27.0,6.0,497.2038888888892,469.82500000000033
2022,44,hamilton,monza,28.0,6.0,488.6219444444523,-29.215833333325577
2022,44,hamilton,monza,29.0,6.0,500.8325000000059,-2.4899999999939837
2022,44,hamilton,monza,30.0,6.0,143.95999999999822,-358.0780555555572
2022,44,hamilton,monza,31.0,5.0,499.25166666666337,371.28638888888565
2022,44,hamilton,monza,32.0,5.0,471.4230555555505,-42.5869444444495
2022,44,hamilton,monza,33.0,7.0,69.67444444445573,-411.83666666665533
2022,44,hamilton,monza,34.0,12.0,55.13111111111175,-5.169444444443805
2022,44,hamilton,monza,35.0,9.0,29.50111111111528,22.997777777781955
2022,44,hamilton,monza,36.0,7.0,1207.0005555555517,1180.7497222222185
2022,44,hamilton,monza,37.0,6.0,1160.4949999999953,1152.3549999999952
2022,44,hamilton,monza,38.0,6.0,1105.6141666666617,-48.7602777777829
2022,44,hamilton,monza,39.0,6.0,1056.728611111117,-36.26472222221673
2022,44,hamilton,monza,40.0,6.0,1014.4530555555621,-23.99249999999347
2022,44,hamilton,monza,41.0,6.0,977.1552777777906,-5.144166666653746
2022,44,hamilton,monza,42.0,6.0,122.48027777778225,-810.5686111111064
2022,44,hamilton,monza,43.0,5.0,1528.2972222222252,1431.867222222225
2022,44,hamilton,monza,44.0,5.0,1561.107499999991,30.061388888879492
2022,44,hamilton,monza,45.0,5.0,1597.2152777777756,23.843888888886795
2022,44,hamilton,monza,46.0,5.0,1635.7800000000043,38.21444444444819
2022,44,hamilton,monza,47.0,5.0,844.4594444444438,-768.1183333333347
2022,44,hamilton,monza,48.0,5.0,373.11222222222295,-471.35749999999916
2022,44,hamilton,monza,49.0,5.0,60.38777777777432,-265.3722222222256
2022,44,hamilton,monza,50.0,5.0,64.38250000000062,23.351388888889502
2022,44,hamilton,monza,51.0,5.0,50.168611111112114,11.22555555555656
2022,44,hamilton,monza,52.0,5.0,66.35583333333489,22.522500000001557
2022,44,hamilton,monza,53.0,5.0,34.82222222222299,-13.688611111110347
2022,11,perez,monza,1.0,15.0,37.42027777777366,37.42027777777366
2022,11,perez,monza,2.0,16.0,13.753888888882102,-9.917500000006786
2022,11,perez,monza,3.0,15.0,46.97305555555613,38.55527777777835
2022,11,perez,monza,4.0,14.0,66.28249999999571,13.660833333329052
2022,11,perez,monza,5.0,14.0,33.4091666666709,-38.65638888888466
2022,11,perez,monza,6.0,13.0,31.746388888893307,7.2997222222266345
2022,11,perez,monza,7.0,18.0,7.0622222222182245,-23.013055555559546
2022,11,perez,monza,8.0,20.0,1078.7533333333304,1017.602499999997
2022,11,perez,monza,9.0,20.0,1027.0847222222264,-80.08749999999554
2022,11,perez,monza,10.0,20.0,1004.2913888888943,-7.599166666660949
2022,11,perez,monza,11.0,19.0,891.5119444444408,-69.02305555555927
2022,11,perez,monza,12.0,19.0,923.5180555555644,62.09750000000861
2022,11,perez,monza,13.0,19.0,888.9913888888959,8.90305555556256
2022,11,perez,monza,14.0,19.0,843.0011111111035,17.039444444436867
2022,11,perez,monza,15.0,19.0,132.74333333332925,-674.8550000000043
2022,11,perez,monza,16.0,18.0,454.0927777777779,344.83500000000004
2022,11,perez,monza,17.0,18.0,321.96805555555784,-152.94277777777546
2022,11,perez,monza,18.0,18.0,118.75916666666853,-208.4572222222203
2022,11,perez,monza,19.0,15.0,52.985833333334995,-23.934999999998354
2022,11,perez,monza,20.0,10.0,53.06138888888563,14.070833333330057
2022,11,perez,monza,21.0,10.0,16.04083333334256,-36.84666666665743
2022,11,perez,monza,22.0,9.0,72.52138888888749,62.63166666666527
2022,11,perez,monza,23.0,9.0,45.05500000000302,-9.701111111108077
2022,11,perez,monza,24.0,8.0,903.1702777777782,872.4038888888894
2022,11,perez,monza,25.0,8.0,843.9844444444443,-6.917777777777928
2022,11,perez,monza,26.0,8.0,793.7263888888883,-11.567222222222767
2022,11,perez,monza,27.0,8.0,618.340000000001,-155.45361111111015
2022,11,perez,monza,28.0,8.0,442.1261111111089,-177.60027777777998
2022,11,perez,monza,29.0,8.0,294.7691666666742,-151.02388888888117
2022,11,perez,monza,30.0,8.0,179.13805555555973,-124.22694444444022
2022,11,perez,monza,31.0,6.0,434.76666666666824,238.5650000000016
2022,11,perez,monza,32.0,6.0,330.1497222222224,-78.48277777777759
2022,11,perez,monza,33.0,6.0,2.7294444444360124,-334.7547222222306
2022,11,perez,monza,34.0,6.0,150.4127777777785,82.84388888888961
2022,11,perez,monza,35.0,6.0,68.88194444443889,-74.59361111111664
2022,11,perez,monza,36.0,5.0,295.40138888889396,264.35166666667175
2022,11,perez,monza,37.0,5.0,383.5944444444467,75.20166666666893
2022,11,perez,monza,38.0,5.0,518.9775000000018,126.62416666666843
2022,11,perez,monza,39.0,5.0,607.7311111111076,99.5461111111075
2022,11,perez,monza,40.0,5.0,685.162777777773,74.92222222221733
2022,11,perez,monza,41.0,5.0,795.9949999999935,103.72944444443795
2022,11,perez,monza,42.0,5.0,968.5102777777756,176.80555555555327
2022,11,perez,monza,43.0,7.0,423.3547222222205,-529.4666666666686
2022,11,perez,monza,44.0,7.0,414.2197222222221,-52.3252777777779
2022,11,perez,monza,45.0,7.0,392.24777777778036,-35.31527777777512
2022,11,perez,monza,46.0,7.0,296.07416666666813,-107.78972222222075
2022,11,perez,monza,47.0,7.0,1.0391666666719175,-317.7927777777726
2022,11,perez,monza,48.0,6.0,702.8469444444463,-25.395277777775732
2022,11,perez,monza,49.0,6.0,83.40527777777879,-575.2855555555545
2022,11,perez,monza,50.0,6.0,146.54222222222506,64.59055555555841
2022,11,perez,monza,51.0,6.0,178.37194444443958,36.135555555550695
2022,11,perez,monza,52.0,6.0,50.67805555555151,-121.9111111111151
2022,11,perez,monza,53.0,6.0,44.03805555555664,4.275833333334418
2022,4,norris,monza,1.0,6.0,68.88027777778461,68.88027777778461
2022,4,norris,monza,2.0,6.0,66.78638888888963,8.84277777777853
2022,4,norris,monza,3.0,6.0,59.39833333333172,1.028333333331716
